Long,Lat,Stn_Name,Clim_ID,Prov_or_Ter,Tm,DwTm,D,Tx,DwTx,Tn,DwTn,S,DwS,S%N,P,DwP,P%N,S_G,Pd,BS,DwBS,BS%,HDD,CDD,year
-123.115,49.315,N VANCOUVER WHARVES,1105669,BC,,,,,,,,0.0,2.0,,229.8,2.0,,0.0,19.0,,,,,,2016
-122.69,49.208,PITT MEADOWS CS,1106178,BC,3.9,0.0,,13.3,0.0,-5.9,0.0,,,,214.6,0.0,,0.0,16.0,,,,435.6,0.0,2016
-123.265,49.33,POINT ATKINSON,1106200,BC,6.4,0.0,,13.3,0.0,-1.8,0.0,,,,257.7,0.0,,,17.0,,,,360.6,0.0,2016
-123.087,49.179,RICHMOND DALLYN 2,1106764,BC,,,,,,,,3.2,0.0,,182.4,0.0,,0.0,18.0,,,,,,2016
-123.093,49.171,RICHMOND NATURE PARK,1106PF7,BC,4.7,0.0,0.7,15.0,0.0,-8.0,0.0,1.0,0.0,9.0,192.2,0.0,108.0,0.0,17.0,,,,413.2,0.0,2016
-123.303,49.106,SANDHEADS CS,1107010,BC,6.1,1.0,,12.3,1.0,-1.7,0.0,,,,,,,,,,,,358.1,0.0,2016
-122.11,49.113,SUMAS CANAL,1107785,BC,5.4,20.0,,15.0,14.0,-3.0,14.0,0.0,13.0,,215.2,13.0,,,11.0,,,,138.5,0.0,2016
-123.187,49.183,VANCOUVER SEA ISLAND CCG,1108380,BC,4.8,0.0,,12.2,0.0,-6.5,0.0,,,,163.0,0.0,,,15.0,,,,407.8,0.0,2016
-123.184,49.195,VANCOUVER INTL A,1108395,BC,4.7,0.0,,12.2,0.0,-6.5,0.0,1.0,0.0,,168.2,1.0,,0.0,17.0,,,,413.2,0.0,2016
-123.122,49.295,VANCOUVER HARBOUR CS,1108446,BC,6.0,0.0,,12.8,0.0,-1.7,0.0,,,,215.0,0.0,,,17.0,,,,370.8,0.0,2016
-123.193,49.347,WEST VANCOUVER AUT,1108824,BC,5.4,0.0,,12.7,0.0,-3.4,0.0,,,,308.7,0.0,,,17.0,,,,391.5,0.0,2016
-122.947,50.068,WHISTLER ROUNDHOUSE,1108906,BC,-3.5,2.0,,5.0,2.0,-11.0,2.0,165.0,2.0,,287.5,2.0,,209.0,19.0,,,,624.6,0.0,2016
-122.784,49.018,WHITE ROCK CAMPBELL SCIENTIFIC,1108910,BC,5.7,0.0,,14.2,0.0,-5.6,0.0,,,,124.0,6.0,,,17.0,,,,382.8,0.0,2016
-122.967,49.438,N VAN SEYMOUR HATCHERY,110N666,BC,2.4,5.0,0.3,9.0,5.0,-5.0,5.0,0.0,5.0,,515.9,5.0,,0.0,17.0,,,,405.7,0.0,2016
-121.498,49.368,HOPE A,1113542,BC,2.6,1.0,,11.3,1.0,-6.3,1.0,,,,184.6,1.0,,,17.0,,,,462.4,0.0,2016
-121.493,49.37,HOPE AIRPORT,1113543,BC,2.8,1.0,,11.4,1.0,-6.3,0.0,,,,189.4,1.0,,,17.0,,,,456.9,0.0,2016
-121.233,49.267,HOPE SLIDE,1113581,BC,-2.2,0.0,-0.4,6.0,0.0,-17.0,0.0,32.0,0.0,46.0,125.2,0.0,71.0,18.0,17.0,,,,626.4,0.0,2016
-121.934,50.684,LILLOOET,1114619,BC,-1.1,0.0,,10.0,0.0,-16.2,0.0,,,,,,,,,,,,592.1,0.0,2016
-121.582,50.224,LYTTON A,1114738,BC,-0.7,1.0,,11.2,1.0,-12.2,1.0,,,,89.9,1.0,,,12.0,,,,560.3,0.0,2016
-121.582,50.224,LYTTON RCS,1114746,BC,-0.6,0.0,,11.2,0.0,-12.5,0.0,,,,92.3,0.0,,0.0,13.0,,,,577.1,0.0,2016
-120.069,49.364,HEDLEY N,1123370,BC,-1.4,0.0,,9.5,0.0,-20.5,0.0,16.8,0.0,,27.2,0.0,,0.0,6.0,,,,601.8,0.0,2016
-120.333,49.673,JELLICOE,1123721,BC,-3.8,0.0,,6.0,0.0,-24.5,0.0,38.0,0.0,,49.6,0.0,,40.0,15.0,,,,676.8,0.0,2016
-119.378,49.957,KELOWNA,1123939,BC,-0.9,1.0,,7.1,1.0,-19.4,1.0,,,,0.0,1.0,,,0.0,,,,566.7,0.0,2016
-119.4,49.941,KELOWNA UBCO,1123996,BC,-0.1,1.0,,7.8,1.0,-15.8,0.0,,,,40.9,1.0,,6.0,11.0,,,,541.8,0.0,2016
-119.4,49.95,KELOWNA MWS0,11239R0,BC,-0.6,0.0,,7.8,0.0,-16.8,0.0,45.0,0.0,,49.6,0.0,,12.0,11.0,,,,575.7,0.0,2016
-120.778,50.113,MERRITT,1125073,BC,-2.7,1.0,,10.5,1.0,-22.5,0.0,,,,3.2,29.0,,,1.0,,,,621.1,0.0,2016
-120.801,50.114,MERRITT STP,1125079,BC,-2.7,0.0,0.3,9.0,0.0,-19.0,0.0,14.6,0.0,87.0,21.8,0.0,72.0,0.0,9.0,,,,640.6,0.0,2016
-119.445,50.056,OKANAGAN CENTRE,1125700,BC,0.7,0.0,1.2,9.0,0.0,-14.0,0.0,44.8,0.0,185.0,78.0,0.0,177.0,4.0,17.0,,,,537.1,0.0,2016
-119.545,49.179,OLIVER STP,1125766,BC,2.2,13.0,3.0,10.0,13.0,-3.5,13.0,1.0,13.0,,12.5,13.0,,,7.0,,,,283.9,0.0,2016
-119.441,49.028,OSOYOOS CS,1125852,BC,0.4,3.0,1.3,8.4,3.0,-14.4,1.0,,,,34.3,3.0,,0.0,10.0,,,,494.0,0.0,2016
-119.717,49.783,PEACHLAND,1126070,BC,1.0,2.0,1.3,8.0,2.0,-9.5,2.0,22.0,2.0,,57.8,2.0,,,13.0,,,,492.7,0.0,2016
-119.602,49.463,PENTICTON A,1126146,BC,0.8,0.0,,8.7,0.0,-16.8,0.0,23.6,0.0,,42.3,0.0,,,10.0,,,,534.0,0.0,2016
-120.513,49.468,PRINCETON A,1126510,BC,-4.5,0.0,0.5,6.0,0.0,-25.5,0.0,22.1,0.0,65.0,23.9,0.0,60.0,28.0,8.0,,,,696.1,0.0,2016
-119.31,50.264,VERNON BELLA VISTA,1128553,BC,-0.3,2.0,1.8,8.5,1.0,-12.5,1.0,38.4,1.0,,54.0,1.0,,9.0,15.0,,,,530.3,0.0,2016
-119.194,50.223,VERNON AUTO,1128582,BC,-1.5,1.0,,5.9,1.0,-16.3,0.0,,,,51.4,1.0,,,14.0,,,,584.9,0.0,2016
-119.271,50.344,VERNON NORTH,1128583,BC,-0.9,0.0,1.9,7.0,0.0,-12.0,0.0,55.4,0.0,137.0,62.2,0.0,119.0,18.0,13.0,,,,585.5,0.0,2016
-119.056,50.359,VERNON SILVER STAR LODGE,1128584,BC,-4.7,7.0,,2.0,7.0,-15.0,4.0,104.0,4.0,,104.0,4.0,,144.0,17.0,,,,544.0,0.0,2016
-119.415,50.037,WINFIELD,1128958,BC,-0.5,0.0,1.4,6.5,0.0,-11.5,0.0,56.4,0.0,207.0,64.4,0.0,186.0,17.0,14.0,,,,572.3,0.0,2016
-120.51,49.465,PRINCETON CS,112FN0M,BC,-5.1,1.0,,5.9,1.0,-26.5,0.0,,,,118.2,1.0,,23.0,15.0,,,,692.1,0.0,2016
-119.649,49.563,SUMMERLAND CS,112G8L1,BC,0.3,1.0,1.8,8.8,1.0,-11.7,0.0,,,,48.8,1.0,,,12.0,,,,530.7,0.0,2016
-118.772,49.004,MIDWAY,1135126,BC,-2.1,0.0,2.2,5.0,0.0,-26.0,0.0,41.0,0.0,138.0,55.2,0.0,147.0,20.0,15.0,,,,621.8,0.0,2016
-118.228,49.017,BILLINGS,1140876,BC,-0.8,3.0,2.6,3.5,3.0,-19.5,3.0,38.3,3.0,,81.1,3.0,,20.0,21.0,,,,525.5,0.0,2016
-117.633,49.296,CASTLEGAR A,1141455,BC,-0.1,0.0,1.5,4.8,0.0,-9.9,0.0,89.2,0.0,161.0,123.2,0.0,163.0,14.0,19.0,,,,560.3,0.0,2016
-117.774,49.343,CASTLEGAR BCHPA DAM,1141457,BC,0.2,2.0,1.4,5.0,1.0,-8.0,1.0,21.0,1.0,,73.4,1.0,,0.0,17.0,,,,516.8,0.0,2016
-116.518,49.097,CRESTON,1142160,BC,-0.6,0.0,0.9,5.5,0.0,-15.5,0.0,53.0,0.0,139.0,115.8,0.0,169.0,0.0,22.0,,,,578.0,0.0,2016
-116.972,50.239,DUNCAN LAKE DAM,1142574,BC,0.3,8.0,3.2,5.0,4.0,-18.0,4.0,58.0,4.0,,118.2,4.0,,10.0,19.0,,,,407.1,0.0,2016
-118.068,49.872,FAUQUIER,1142820,BC,-0.4,0.0,1.3,7.0,0.0,-9.0,0.0,58.4,0.0,119.0,64.0,0.0,87.0,7.0,19.0,,,,571.3,0.0,2016
-116.921,49.913,KASLO,1143900,BC,-0.6,0.0,1.5,4.5,0.0,-12.0,0.0,47.4,0.0,80.0,141.2,0.0,133.0,10.0,21.0,,,,576.0,0.0,2016
-116.458,49.032,LISTER,1144635,BC,-0.9,0.0,1.0,5.5,0.0,-17.5,0.0,32.0,0.0,98.0,73.8,0.0,129.0,,16.0,,,,584.5,0.0,2016
-117.817,50.269,NAKUSP CS,1145297,BC,-0.5,0.0,,5.6,0.0,-10.2,0.0,,,,146.2,1.0,,14.0,22.0,,,,573.2,0.0,2016
-117.206,49.586,NELSON NE,1145442,BC,0.7,3.0,,6.0,3.0,-7.0,3.0,65.2,3.0,,127.0,3.0,,6.0,18.0,,,,485.2,0.0,2016
-117.37,49.996,NEW DENVER,1145460,BC,0.1,0.0,1.8,6.5,0.0,-12.5,0.0,31.4,0.0,55.0,82.5,0.0,82.0,1.0,22.0,,,,555.1,0.0,2016
-117.305,49.491,NELSON CS,1145M29,BC,0.9,0.0,,5.0,0.0,-6.8,0.0,,,,94.5,0.0,,0.0,17.0,,,,529.9,0.0,2016
-117.739,49.112,WARFIELD RCS,1148705,BC,0.0,4.0,,3.9,4.0,-11.3,2.0,,,,108.5,4.0,,24.0,15.0,,,,486.5,0.0,2016
-116.501,49.082,CRESTON CAMPBELL SCIENTIFIC,114B1F0,BC,-0.6,0.0,,5.5,0.0,-14.9,0.0,,,,70.3,0.0,,2.0,16.0,,,,575.4,0.0,2016
-117.399,49.512,NELSON RIXEN CREEK,114EMDM,BC,-1.1,0.0,,3.5,0.0,-10.0,0.0,84.2,0.0,,125.6,0.0,,47.0,20.0,,,,592.4,0.0,2016
-115.221,49.226,BAYNES LAKE KOOTENAY RIVER,1150690,BC,-3.5,0.0,2.1,5.0,0.0,-16.5,0.0,25.4,0.0,87.0,29.8,0.0,77.0,26.0,9.0,,,,665.3,0.0,2016
-115.782,49.612,CRANBROOK A,1152105,BC,-5.2,0.0,,4.3,0.0,-19.1,0.0,40.7,0.0,,38.0,0.0,,,8.0,,,,719.8,0.0,2016
-115.789,49.618,CRANBROOK AIRPORT AUTO,1152106,BC,-5.2,3.0,,4.5,3.0,-19.2,0.0,,,,32.3,3.0,,24.0,10.0,,,,649.0,0.0,2016
-115.073,49.489,FERNIE,1152850,BC,-3.1,20.0,2.1,5.0,19.0,-22.0,19.0,11.6,18.0,,47.0,18.0,,42.0,6.0,,,,231.8,0.0,2016
-114.855,50.149,FORDING RIVER COMINCO,1152899,BC,-7.3,27.0,2.6,3.6,18.0,-30.0,19.0,23.0,18.0,,26.0,18.0,,,9.0,,,,101.1,0.0,2016
-115.461,49.524,FT STEELE DANDY CRK,1153034,BC,-4.8,15.0,,6.0,9.0,-18.0,9.0,24.0,9.0,,24.0,9.0,,10.0,8.0,,,,364.3,0.0,2016
-115.962,49.632,KIMBERLEY PCC,1154203,BC,-2.8,18.0,4.0,4.5,18.0,-10.5,18.0,26.6,18.0,,26.6,18.0,,,5.0,,,,270.3,0.0,2016
-116.061,50.631,KOOTENAY NP WEST GATE,1154410,BC,-3.6,9.0,3.2,18.0,9.0,-20.0,9.0,30.2,9.0,,33.4,9.0,,16.0,9.0,,,,476.2,0.0,2016
-114.883,49.745,SPARWOOD,1157630,BC,-4.8,0.0,1.6,5.0,0.0,-25.5,0.0,17.8,0.0,35.0,25.0,0.0,46.0,12.0,9.0,,,,707.4,0.0,2016
-114.884,49.745,SPARWOOD CS,1157631,BC,-5.1,0.0,,5.1,0.0,-25.5,0.0,,,,0.0,29.0,,12.0,0.0,,,,715.9,0.0,2016
-115.46,49.473,WARDNER KTNY HATCHERY,1158692,BC,-2.8,4.0,2.3,7.0,2.0,-17.0,4.0,19.2,1.0,,21.6,1.0,,0.0,6.0,,,,561.3,0.0,2016
-115.631,49.807,WASA,1158730,BC,-4.0,1.0,2.2,6.5,1.0,-18.5,1.0,40.6,1.0,,45.8,1.0,,20.0,14.0,,,,658.6,0.0,2016
-121.281,50.708,ASHCROFT,1160515,BC,-1.1,0.0,,11.8,0.0,-15.8,0.0,,,,11.0,0.0,,,3.0,,,,593.5,0.0,2016
-119.29,52.129,BLUE RIVER A,1160899,BC,-5.6,0.0,1.7,3.8,0.0,-28.2,0.0,100.4,0.0,88.0,108.5,0.0,103.0,88.0,12.0,,,,731.0,0.0,2016
-119.29,52.129,BLUE RIVER CS,1160H99,BC,-5.5,0.0,,4.2,0.0,-28.2,0.0,,,,,,,,,,,,728.3,0.0,2016
-121.083,51.709,BUFFALO LAKE,1161104,BC,-4.8,2.0,3.0,7.5,2.0,-28.0,2.0,20.2,2.0,,22.0,2.0,,20.0,7.0,,,,661.9,0.0,2016
-120.082,51.653,CLEARWATER AUTO,1161650,BC,-2.5,1.0,,6.3,1.0,-18.7,0.0,,,,32.4,1.0,,19.0,8.0,,,,614.9,0.0,2016
-121.685,51.266,CLINTON A,1161662,BC,-6.4,0.0,,8.0,0.0,-28.0,0.0,,,,14.7,1.0,,,3.0,,,,757.4,0.0,2016
-121.505,51.144,CLINTON RCS,1161663,BC,-4.7,2.0,,8.6,2.0,-18.2,1.0,,,,28.2,2.0,,33.0,7.0,,,,657.7,0.0,2016
-120.728,51.03,CRISS CREEK,1162177,BC,-5.8,0.0,1.7,7.0,0.0,-28.5,0.0,30.7,0.0,106.0,30.7,0.0,100.0,23.0,10.0,,,,737.5,0.0,2016
-120.183,51.297,DARFIELD,1162265,BC,-1.7,0.0,2.8,10.0,0.0,-14.0,0.0,17.0,0.0,52.0,23.6,0.0,55.0,0.0,9.0,,,,611.0,0.0,2016
-120.449,50.703,KAMLOOPS A,1163781,BC,-1.1,0.0,,13.5,0.0,-11.1,0.0,18.2,2.0,,18.0,1.0,,0.0,7.0,,,,592.9,0.0,2016
-120.442,50.702,KAMLOOPS AUT,1163842,BC,-0.6,1.0,,13.6,1.0,-10.9,0.0,,,,12.2,1.0,,1.0,4.0,,,,557.8,0.0,2016
-121.217,51.681,100 MILE HOUSE 6NE,1165793,BC,-4.9,0.0,,9.0,0.0,-25.0,0.0,63.0,0.0,,63.8,0.0,,34.0,11.0,,,,711.0,0.0,2016
-120.8,50.935,RED LAKE,1166658,BC,-3.5,0.0,2.8,6.0,0.0,-19.0,0.0,39.1,0.0,115.0,42.1,0.0,119.0,41.0,13.0,,,,665.5,0.0,2016
-119.234,50.686,SALMON ARM A,1166R45,BC,-1.4,1.0,2.3,8.0,1.0,-12.0,1.0,49.1,1.0,,50.6,1.0,,,13.0,,,,581.7,0.0,2016
-119.35,50.545,SILVER CREEK,1167337,BC,-1.3,0.0,2.1,8.5,0.0,-15.0,0.0,59.2,0.0,136.0,72.6,0.0,121.0,22.0,15.0,,,,598.2,0.0,2016
-119.911,50.903,SUN PEAKS MOUNTAIN,1168204,BC,-6.3,0.0,,2.5,0.0,-13.5,0.0,69.0,0.0,,69.0,0.0,,160.0,10.0,,,,753.9,0.0,2016
-119.778,51.576,VAVENBY,1168520,BC,-2.8,0.0,2.4,8.5,0.0,-19.5,0.0,14.4,0.0,53.0,27.2,0.0,69.0,0.0,10.0,,,,643.9,0.0,2016
-120.2,50.6,KAMLOOPS PRATT ROAD,116C8P0,BC,-2.2,3.0,,9.0,3.0,-18.0,3.0,10.0,3.0,,13.8,3.0,,3.0,5.0,,,,565.1,0.0,2016
-119.291,50.703,SALMON ARM CS,116FRMN,BC,-0.6,0.0,2.0,8.7,0.0,-13.0,0.0,,,,124.4,0.0,,8.0,13.0,,,,576.5,0.0,2016
-119.883,50.887,SUN PEAKS LOWER,116Q20D,BC,-3.6,0.0,,3.5,0.0,-15.0,0.0,54.0,0.0,,54.0,0.0,,88.0,10.0,,,,668.7,0.0,2016
-119.918,50.902,SUN PEAKS UPPER,116QK0M,BC,-6.0,1.0,,2.5,0.0,-12.0,1.0,72.0,0.0,,72.0,0.0,,184.0,12.0,,,,720.0,0.0,2016
-116.982,51.299,GOLDEN A,1173210,BC,-5.6,0.0,2.3,5.0,0.0,-24.5,0.0,38.2,0.0,84.0,30.4,0.0,66.0,26.0,14.0,,,,731.3,0.0,2016
-116.984,51.3,GOLDEN AIRPORT,1173220,BC,-5.2,1.0,,5.3,1.0,-24.1,0.0,,,,35.2,1.0,,23.0,11.0,,,,694.9,0.0,2016
-118.425,51.63,GOLDSTREAM RIVER,1173242,BC,-3.6,0.0,2.9,4.0,0.0,-21.0,0.0,76.0,0.0,60.0,84.0,0.0,62.0,0.0,13.0,,,,668.5,0.0,2016
-118.585,52.053,MICA DAM,1175122,BC,-2.2,10.0,2.7,3.0,6.0,-13.0,6.0,103.0,6.0,,112.0,6.0,,0.0,14.0,,,,424.4,0.0,2016
-118.183,50.967,REVELSTOKE A,1176745,BC,-1.1,1.0,,4.5,1.0,-17.1,1.0,,,,93.0,1.0,,,11.0,,,,573.7,0.0,2016
-118.176,50.958,REVELSTOKE AIRPORT AUTO,1176755,BC,-1.5,0.0,,4.1,0.0,-17.7,0.0,,,,105.6,0.0,,36.0,13.0,,,,604.8,0.0,2016
-116.345,51.443,YOHO PARK,11790J1,BC,-8.2,0.0,,3.4,0.0,-28.7,0.0,,,,122.7,0.0,,93.0,20.0,,,,810.7,0.0,2016
-116.541,51.433,YOHO NP EMERALD LAKE,117R00G,BC,-7.5,10.0,,3.0,10.0,-31.0,10.0,30.5,10.0,,30.5,10.0,,0.0,11.0,,,,535.5,0.0,2016
-116.337,51.356,YOHO NP OHARA LAKE,117R00H,BC,-5.0,27.0,,0.5,27.0,-12.0,27.0,11.0,27.0,,11.0,27.0,,83.0,3.0,,,,91.8,0.0,2016
-121.017,56.298,CHARLIE LAKE,11814FR,BC,-9.9,9.0,,7.0,9.0,-25.0,9.0,13.0,9.0,,13.0,9.0,,33.0,5.0,,,,613.9,0.0,2016
-121.627,55.687,CHETWYND A,1181508,BC,-8.3,0.0,1.9,9.3,0.0,-31.8,0.0,43.2,0.0,158.0,24.0,0.0,114.0,15.0,5.0,,,,815.4,0.0,2016
-120.183,55.742,DAWSON CREEK A,1182289,BC,-10.7,0.0,,8.5,0.0,-28.0,0.0,,,,14.1,1.0,,,2.0,,,,889.1,0.0,2016
-120.74,56.238,FORT ST. JOHN A,1183001,BC,-10.3,0.0,,7.4,0.0,-23.4,0.0,16.8,0.0,,15.0,0.0,,11.0,6.0,,,,878.4,0.0,2016
-123.133,55.299,MACKENZIE,1184791,BC,-7.3,2.0,,5.5,2.0,-29.3,1.0,,,,0.0,4.0,,,0.0,,,,732.9,0.0,2016
-123.138,55.305,MACKENZIE AIRPORT AUTO,1184793,BC,-6.8,1.0,,5.5,1.0,-28.4,0.0,,,,48.9,1.0,,65.0,11.0,,,,743.4,0.0,2016
-122.718,57.25,SIKANNI CHIEF,1187335,BC,-9.1,9.0,,7.0,9.0,-28.0,9.0,13.2,9.0,,13.2,9.0,,18.0,4.0,,,,596.6,0.0,2016
-130.031,58.422,DEASE LAKE A,1192341,BC,-12.6,1.0,,6.3,1.0,-27.6,1.0,,,,3.4,1.0,,,2.0,,,,918.8,0.0,2016
-122.597,58.836,FORT NELSON A,1192946,BC,-17.5,0.0,,3.0,0.0,-29.1,0.0,12.2,0.0,,11.8,0.0,,35.0,3.0,,,,1100.8,0.0,2016
-122.574,58.841,FORT NELSON,1192948,BC,-17.0,0.0,,1.4,0.0,-28.4,0.0,,,,8.7,0.0,,29.0,2.0,,,,1086.4,0.0,2016
-122.573,58.841,FORT NELSON UA,1192950,BC,-16.1,0.0,,16.0,0.0,-28.5,0.0,7.2,0.0,,7.2,0.0,,33.0,4.0,,,,1058.6,0.0,2016
-130.025,58.426,DEASE LAKE (AUT),119BLM0,BC,-12.6,0.0,,6.5,0.0,-28.0,0.0,,,,9.9,0.0,,30.0,2.0,,,,949.8,0.0,2016
-133.7,59.567,ATLIN,1200560,BC,-5.5,1.0,7.3,3.5,1.0,-17.5,1.0,22.0,1.0,,22.1,1.0,,16.0,10.0,,,,704.4,0.0,2016
-136.367,59.45,PLEASANT CAMP,1206197,BC,-3.6,4.0,4.3,7.0,4.0,-18.0,4.0,178.6,4.0,,220.6,4.0,,0.0,20.0,,,,583.8,0.0,2016
-123.742,48.935,CHEMAINUS,1011500,BC,5.0,0.0,,14.5,0.0,-1.0,0.0,0.0,0.0,,137.4,0.0,,0.0,10.0,,,,402.2,0.0,2014
-124.133,48.824,COWICHAN LAKE FORESTRY,1012040,BC,4.3,0.0,0.9,14.4,0.0,-5.0,0.0,0.0,0.0,0.0,209.1,0.0,58.0,0.0,13.0,,,,425.3,0.0,2014
-124.052,48.829,LAKE COWICHAN,1012055,BC,4.4,14.0,0.9,15.0,9.0,-5.0,9.0,0.0,9.0,,185.6,9.0,,0.0,11.0,,,,231.6,0.0,2014
-123.225,48.424,DISCOVERY ISLAND,1012475,BC,,,,10.1,0.0,,,,,,,,,,,,,,,,2014
-123.728,48.735,DUNCAN KELVIN CREEK,1012573,BC,4.5,0.0,1.0,14.0,0.0,-3.5,0.0,0.0,0.0,0.0,164.4,0.0,66.0,0.0,12.0,,,,417.0,0.0,2014
-123.439,48.432,ESQUIMALT HARBOUR,1012710,BC,6.2,0.0,,12.2,0.0,0.1,0.0,,,,,,,,,,,,366.4,0.0,2014
-123.498,48.872,GANGES MANSELL RD,1013051,BC,4.2,1.0,,13.5,1.0,-4.0,1.0,0.0,1.0,,104.4,1.0,,0.0,12.0,,,,413.9,0.0,2014
-123.573,48.985,GALIANO NORTH,10130MN,BC,5.4,1.0,,12.5,1.0,0.0,1.0,0.0,1.0,,102.6,1.0,,0.0,12.0,,,,378.2,0.0,2014
-123.53,48.575,MALAHAT,1014820,BC,4.3,0.0,,11.1,0.0,-1.9,0.0,,,,147.2,1.0,,,10.0,,,,425.5,0.0,2014
-123.561,48.374,METCHOSIN,1015105,BC,,,,,,,,0.0,0.0,0.0,135.4,0.0,81.0,0.0,15.0,,,,,,2014
-123.718,48.824,NORTH COWICHAN,1015628,BC,,,,,,,,0.0,13.0,,49.6,13.0,,,8.0,,,,,,2014
-123.719,48.824,NORTH COWICHAN,1015630,BC,5.0,2.0,,13.9,2.0,-5.4,1.0,,,,81.5,15.0,,,15.0,,,,375.6,0.0,2014
-123.287,48.764,NORTH PENDER ISLAND,1015638,BC,5.6,0.0,,12.0,0.0,-1.0,0.0,0.0,0.0,,89.0,0.0,,0.0,11.0,,,,384.8,0.0,2014
-124.326,48.592,PORT RENFREW,1016335,BC,4.4,10.0,0.4,11.0,10.0,-3.0,10.0,0.0,10.0,,318.8,10.0,,,12.0,,,,284.8,0.0,2014
-123.531,48.298,RACE ROCKS,1016640,BC,6.5,0.0,,10.4,0.0,2.7,0.0,,,,,,,,,,,,357.8,0.0,2014
-123.419,48.622,SAANICHTON CDA,1016940,BC,5.0,0.0,0.2,12.0,0.0,-1.5,0.0,0.0,0.0,0.0,107.3,0.0,74.0,0.0,11.0,,,,404.2,0.0,2014
-123.546,48.888,SALTSPRING ST MARY'S L,1016995,BC,5.0,3.0,0.7,12.5,3.0,-1.0,3.0,0.0,3.0,,97.8,3.0,,0.0,10.0,,,,364.4,0.0,2014
-123.427,48.598,SAANICHTON MT NEWTON,1016RM0,BC,,,,,,,,0.0,28.0,,68.2,28.0,,,3.0,,,,,,2014
-123.128,48.775,SATURNA CAPMON,1017098,BC,4.8,0.0,0.5,11.0,0.0,-0.5,0.0,0.0,0.0,0.0,91.4,0.0,71.0,0.0,11.0,,,,408.0,0.0,2014
-123.128,48.775,SATURNA CAPMON CS,1017099,BC,4.7,0.0,,10.8,0.0,-0.6,0.0,,,,80.3,1.0,,,10.0,,,,412.7,0.0,2014
-123.045,48.784,SATURNA ISLAND CS,1017101,BC,6.1,0.0,,11.5,0.0,2.2,0.0,,,,73.8,1.0,,,10.0,,,,369.3,0.0,2014
-123.626,48.647,SHAWNIGAN LAKE,1017230,BC,4.3,0.0,0.9,14.0,0.0,-3.5,0.0,0.0,0.0,0.0,153.0,0.0,71.0,0.0,12.0,,,,424.0,0.0,2014
-123.921,48.377,SHERINGHAM POINT,1017254,BC,6.2,1.0,,12.2,1.0,1.5,0.0,,,,138.6,3.0,,,10.0,,,,352.9,0.0,2014
-123.305,48.457,VICTORIA UNIVERSITY CS,1018598,BC,5.7,0.0,,10.7,0.0,-0.5,0.0,,,,56.6,19.0,,,8.0,,,,381.8,0.0,2014
-123.443,48.476,VICTORIA FRANCIS PARK,1018605,BC,,,,,,,,0.0,0.0,0.0,123.2,0.0,69.0,0.0,13.0,,,,,,2014
-123.325,48.413,VICTORIA GONZALES CS,1018611,BC,5.9,0.0,,11.7,0.0,0.4,0.0,,,,67.4,19.0,,,9.0,,,,376.1,0.0,2014
-123.501,48.538,VICTORIA HIGHLANDS NORTH,1018618,BC,4.4,2.0,,11.8,2.0,-2.6,1.0,0.0,0.0,,155.6,0.0,,0.0,11.0,,,,393.2,0.0,2014
-123.426,48.647,VICTORIA INTL A,1018621,BC,4.9,1.0,,13.2,1.0,-3.7,0.0,0.0,2.0,,114.6,1.0,,,10.0,,,,394.1,0.0,2014
-124.16,49.35,BALLENAS ISLAND,1020590,BC,5.6,2.0,,10.8,2.0,1.9,1.0,,,,59.6,15.0,,,8.0,,,,359.2,0.0,2014
-125.273,49.952,CAMPBELL RIVER A,1021261,BC,2.6,0.0,0.2,10.0,0.0,-7.2,0.0,0.0,0.0,0.0,94.4,0.0,43.0,0.0,10.0,,,,477.5,0.0,2014
-125.208,49.945,CAMPBELL RIVER SURFSIDE,1021266,BC,,,,,,,,0.0,0.0,0.0,95.6,0.0,48.0,0.0,10.0,,,,,,2014
-125.195,49.998,CAPE MUDGE,1021330,BC,4.4,0.0,0.3,9.5,0.0,-1.5,0.0,0.0,0.0,0.0,82.6,0.0,36.0,0.0,9.0,,,,422.0,0.0,2014
-124.683,49.472,CHROME ISLAND,1021500,BC,4.8,0.0,,11.0,0.0,-1.0,0.0,0.0,0.0,,113.0,0.0,,0.0,10.0,,,,409.5,0.0,2014
-124.9,49.717,COMOX A,1021830,BC,3.9,0.0,0.0,8.9,0.0,-3.3,0.0,0.0,0.0,0.0,79.6,0.0,46.0,0.0,9.0,,,,437.4,0.0,2014
-124.949,50.071,CORTES ISLAND TIBER BAY,1021960,BC,3.8,10.0,,8.5,10.0,-3.5,10.0,0.0,10.0,,81.5,10.0,,0.0,10.0,,,,298.7,0.0,2014
-124.999,49.763,COURTENAY GRANTHAM,1021988,BC,3.4,5.0,,8.0,5.0,-2.0,5.0,0.0,5.0,,95.4,5.0,,0.0,9.0,,,,378.9,0.0,2014
-125.033,49.686,COURTENAY PUNTLEDGE,1021989,BC,3.3,3.0,,10.0,2.0,-4.5,3.0,0.0,2.0,,88.3,2.0,,0.0,9.0,,,,411.7,0.0,2014
-123.811,49.209,ENTRANCE ISLAND,1022689,BC,5.7,0.0,,10.2,0.0,1.5,0.0,,,,60.2,15.0,,,7.0,,,,382.1,0.0,2014
-125.993,50.453,FANNY ISLAND,1022795,BC,5.2,0.0,,11.1,0.0,0.1,0.0,,,,24.2,23.0,,,5.0,,,,395.8,0.0,2014
